OP,NCC,GCC,SLCC
0.9532891,0.058872305,0.9389165,8.291874E-4
0.9530127,0.059148703,0.9386401,8.291874E-4
0.9527363,0.059425097,0.93836373,8.291874E-4
0.95245993,0.05970149,0.93808734,8.291874E-4
0.95218354,0.05997789,0.93781096,8.291874E-4
0.95190716,0.060254283,0.9375346,8.291874E-4
0.9516307,0.06053068,0.9372581,8.291874E-4
0.9513543,0.060807075,0.93698174,8.291874E-4
0.95107794,0.061359867,0.93642896,8.291874E-4
0.95080155,0.06163626,0.9361526,8.291874E-4
0.95052516,0.06191266,0.9358762,8.291874E-4
0.9502488,0.062189054,0.9355998,8.291874E-4
0.94997233,0.06246545,0.93532336,8.291874E-4
0.94969594,0.063294634,0.9344942,8.291874E-4
0.94941956,0.063571036,0.9342178,8.291874E-4
0.9491432,0.06384743,0.9339414,8.291874E-4
0.9488668,0.064123824,0.93366504,8.291874E-4
0.9485904,0.06467662,0.9331122,8.291874E-4
0.948314,0.064953014,0.9328358,8.291874E-4
0.94803756,0.06522941,0.93255943,8.291874E-4
0.9477612,0.0655058,0.93228304,8.291874E-4
0.9474848,0.0657822,0.93200666,8.291874E-4
0.9472084,0.0660586,0.9317302,8.291874E-4
0.946932,0.06633499,0.9314538,8.291874E-4
0.94665563,0.06661139,0.93117744,8.291874E-4
0.94637924,0.06661139,0.93117744,8.291874E-4
0.9461028,0.06688778,0.93090105,8.291874E-4
0.9458264,0.06716418,0.93062466,8.291874E-4
0.94555,0.06744058,0.9303483,8.291874E-4
0.94527364,0.06771697,0.9300719,8.291874E-4
0.94499725,0.067993365,0.92979544,8.291874E-4
0.94472086,0.06826976,0.92951906,8.291874E-4
0.9444444,0.06854616,0.9292427,8.291874E-4
0.94416803,0.068822555,0.9289663,8.291874E-4
0.94389164,0.06909895,0.9286899,8.291874E-4
0.94361526,0.06965174,0.92813706,8.291874E-4
0.9433389,0.06992814,0.9278607,8.291874E-4
0.9430625,0.07020453,0.9275843,8.291874E-4
0.9427861,0.07048093,0.9273079,8.291874E-4
0.94250965,0.07075732,0.9270315,8.291874E-4
0.94223326,0.07103372,0.92675513,8.291874E-4
0.9419569,0.07131012,0.92647874,8.291874E-4
0.9416805,0.07158651,0.9262023,8.291874E-4
0.9414041,0.071862906,0.9259259,8.291874E-4
0.9411277,0.0721393,0.9256495,8.291874E-4
0.9408513,0.0724157,0.92537314,8.291874E-4
0.9405749,0.072692096,0.92509675,8.291874E-4
0.9402985,0.07296849,0.92482036,8.291874E-4
0.9400221,0.073244885,0.9245439,8.291874E-4
0.9397457,0.07352128,0.92426753,8.291874E-4
0.93946934,0.074074075,0.92426753,8.291874E-4
0.93919295,0.074074075,0.92426753,8.291874E-4
0.9389165,0.07435047,0.92399114,8.291874E-4
0.9386401,0.07435047,0.92399114,8.291874E-4
0.93836373,0.07462686,0.92371476,8.291874E-4
0.93808734,0.074903265,0.9234384,8.291874E-4
0.93781096,0.07517966,0.923162,8.291874E-4
0.9375346,0.07545605,0.9228856,8.291874E-4
0.9372581,0.07573245,0.92260915,8.291874E-4
0.93698174,0.07628524,0.9220564,8.291874E-4
0.93670535,0.07656164,0.92178,8.291874E-4
0.93642896,0.07683803,0.9215036,8.291874E-4
0.9361526,0.077114426,0.9212272,8.291874E-4
0.9358762,0.07739083,0.92095083,8.291874E-4
0.9355998,0.07766722,0.9206744,8.291874E-4
0.93532336,0.077943616,0.920398,8.291874E-4
0.935047,0.07822001,0.9201216,8.291874E-4
0.9347706,0.07822001,0.9201216,8.291874E-4
0.9344942,0.078496404,0.9198452,8.291874E-4
0.9342178,0.078772806,0.91956884,8.291874E-4
0.9339414,0.0790492,0.91929245,8.291874E-4
0.93366504,0.079325594,0.919016,8.291874E-4
0.9333886,0.079325594,0.919016,8.291874E-4
0.9331122,0.079325594,0.919016,8.291874E-4
0.9328358,0.079325594,0.919016,8.291874E-4
0.93255943,0.07960199,0.9187396,8.291874E-4
0.93228304,0.07987838,0.91846323,8.291874E-4
0.93200666,0.080154784,0.91818684,8.291874E-4
0.9317302,0.08043118,0.91791046,8.291874E-4
0.9314538,0.08070757,0.91763407,8.291874E-4
0.93117744,0.08098397,0.9173577,8.291874E-4
0.93090105,0.08153676,0.91652846,8.291874E-4
0.93062466,0.08181316,0.9162521,8.291874E-4
0.9303483,0.08208955,0.9162521,8.291874E-4
0.9300719,0.082365945,0.9159757,8.291874E-4
0.92979544,0.08264235,0.9156993,8.291874E-4
0.92951906,0.08291874,0.91542286,8.291874E-4
0.9292427,0.083195135,0.91514647,8.291874E-4
0.9289663,0.083195135,0.91514647,8.291874E-4
0.9286899,0.08347153,0.9148701,8.291874E-4
0.9284135,0.08374792,0.9145937,8.291874E-4
0.92813706,0.084024325,0.9143173,8.291874E-4
0.9278607,0.08430072,0.9140409,8.291874E-4
0.9275843,0.08457711,0.91376454,8.291874E-4
0.9273079,0.08485351,0.9134881,8.291874E-4
0.9270315,0.08512991,0.9132117,8.291874E-4
0.92675513,0.0854063,0.9129353,8.291874E-4
0.92647874,0.0856827,0.91265893,8.291874E-4
0.9262023,0.08595909,0.91238254,8.291874E-4
0.9259259,0.086235486,0.91210616,8.291874E-4
0.9256495,0.08651189,0.91182977,8.291874E-4
0.92537314,0.08678828,0.9115533,8.291874E-4
0.92509675,0.087064676,0.91127694,8.291874E-4
0.92482036,0.087064676,0.91127694,8.291874E-4
0.9245439,0.08734107,0.91100055,8.291874E-4
0.92426753,0.08761747,0.91072416,8.291874E-4
0.92399114,0.087893866,0.9104478,8.291874E-4
0.92371476,0.08817026,0.9101714,8.291874E-4
0.9234384,0.088446654,0.90989494,8.291874E-4
0.923162,0.08872305,0.90961856,8.291874E-4
0.9228856,0.08899945,0.90934217,8.291874E-4
0.92260915,0.089275844,0.9090658,8.291874E-4
0.92233276,0.08955224,0.9087894,8.291874E-4
0.9220564,0.08982863,0.908513,8.291874E-4
0.92178,0.09010503,0.9082366,8.291874E-4
0.9215036,0.09038143,0.9079602,8.291874E-4
0.9212272,0.09065782,0.9076838,8.291874E-4
0.92095083,0.09093422,0.9074074,8.291874E-4
0.9206744,0.09121061,0.907131,8.291874E-4
0.920398,0.09148701,0.9068546,8.291874E-4
0.9201216,0.09176341,0.90657824,8.291874E-4
0.9198452,0.0920398,0.9063018,8.291874E-4
0.91956884,0.092316195,0.9060254,8.291874E-4
0.91929245,0.09259259,0.905749,8.291874E-4
0.919016,0.09286899,0.90547264,8.291874E-4
0.9187396,0.093145385,0.90519625,8.291874E-4
0.91846323,0.09342178,0.90491986,8.291874E-4
0.91818684,0.093698174,0.9046435,8.291874E-4
0.91791046,0.09397457,0.904367,8.291874E-4
0.91763407,0.09425097,0.90409064,8.291874E-4
0.9173577,0.094527364,0.90381426,8.291874E-4
0.91708124,0.09480376,0.90353787,8.291874E-4
0.91680485,0.09508015,0.9032615,8.291874E-4
0.91652846,0.095356554,0.9029851,8.291874E-4
0.9162521,0.09563295,0.90270865,8.291874E-4
0.9159757,0.09590934,0.90243226,8.291874E-4
0.9156993,0.09618574,0.9021559,8.291874E-4
0.91542286,0.09646213,0.9018795,8.291874E-4
0.91514647,0.09673853,0.9016031,8.291874E-4
0.9148701,0.09701493,0.9013267,8.291874E-4
0.9145937,0.09729132,0.9010503,8.291874E-4
0.9143173,0.097567715,0.9007739,8.291874E-4
0.9140409,0.09784412,0.9004975,8.291874E-4
0.91376454,0.09784412,0.9004975,8.291874E-4
0.9134881,0.09812051,0.9002211,8.291874E-4
0.9132117,0.098396905,0.8999447,8.291874E-4
0.9129353,0.0986733,0.89966834,8.291874E-4
0.91265893,0.09894969,0.89939195,8.291874E-4
0.91238254,0.099226095,0.89911556,8.291874E-4
0.91210616,0.09950249,0.8988391,8.291874E-4
0.91182977,0.09977888,0.8985627,8.291874E-4
0.9115533,0.10005528,0.89828634,8.291874E-4
0.91127694,0.10033167,0.89800996,8.291874E-4
0.91100055,0.10060807,0.89773357,8.291874E-4
0.91072416,0.10088447,0.8974572,8.291874E-4
0.9104478,0.10116086,0.89718074,8.291874E-4
0.9101714,0.101437256,0.89690435,8.291874E-4
0.90989494,0.10171366,0.89662796,8.291874E-4
0.90961856,0.10199005,0.8963516,8.291874E-4
0.90934217,0.102266446,0.8960752,8.291874E-4
0.9090658,0.10254284,0.8957988,8.291874E-4
0.9087894,0.102819234,0.8955224,8.291874E-4
0.908513,0.103095636,0.89524597,8.291874E-4
0.9082366,0.10337203,0.8949696,8.291874E-4
0.9079602,0.10337203,0.8949696,8.291874E-4
0.9076838,0.103648424,0.8946932,8.291874E-4
0.9074074,0.10392482,0.8944168,8.291874E-4
0.907131,0.10420121,0.8941404,8.291874E-4
0.9068546,0.104477614,0.89386404,8.291874E-4
0.90657824,0.10475401,0.8935876,8.291874E-4
0.9063018,0.1050304,0.8933112,8.291874E-4
0.9060254,0.1053068,0.8930348,8.291874E-4
0.905749,0.1055832,0.8927584,8.291874E-4
0.90547264,0.10585959,0.89248204,8.291874E-4
0.90519625,0.10613599,0.89220566,8.291874E-4
0.90491986,0.10641238,0.89192927,8.291874E-4
0.9046435,0.106688775,0.8916528,8.291874E-4
0.904367,0.10696518,0.89137644,8.291874E-4
0.90409064,0.10724157,0.89110005,8.291874E-4
0.90381426,0.107517965,0.89082366,8.291874E-4
0.90353787,0.10779436,0.8905473,8.291874E-4
0.9032615,0.10807076,0.8902709,8.291874E-4
0.9029851,0.108347155,0.88999444,8.291874E-4
0.90270865,0.10862355,0.88971806,8.291874E-4
0.90243226,0.10889994,0.88944167,8.291874E-4
0.9021559,0.10917634,0.8891653,8.291874E-4
